file_name,text,class
1580087.txt,International Fragrance Association Guidelines for safe usage of fragrant chemicals and essential oils in perfumes and skincare. ,Alternative
1583074.txt,Sick House Survival Guide Offers ideas on how to reduce indoor pollution in your home. Includes articles and resources for related reading. ,Alternative
1580652.txt,"Chrysalis Corporate and personal coaching. Specializes in stress, life purpose, and change. Based in Halifax. ",Alternative
1579688.txt,"Lynn Weinberg Located in Seattle (Wallingford). Contains description of services, practitioner biography, FAQs and contact information. ",Alternative
1582622.txt,"Alex Lattanzi Practitioner/instructor based in Milan, Italy. Includes training in trauma resolution. ",Alternative
1579948.txt,"Jin Shin Acutouch - Energetic Bodywork Through Stillness Explanation, theory, and history of acutouch therapy. ",Alternative
1582312.txt,Iridology Works Offers a variety of software for use by both the professional iridologist and the student. ,Alternative
1583551.txt,"Health Alternatives Volunteers present research and opinions on alternatives to traditional medicine including weight loss and drug/alcohol addiction. Based in South Newfane, Vermont. ",Alternative
1580244.txt,"Buteyko Asthma Education USA Contains background on this technique, where to find practicitoners, teaching programs and the results of clinical trials. ",Alternative
1581704.txt,"Weil Lifestyle, LLC Undertaking education, research, and promotion of integrated medicine, as well as development and marketing of supplements and resources. Includes advice on health and nutrition, recipes, forums, and online sales. Based in Phoenix, Arizona. ",Alternative
1581237.txt,"Dennis Adams Seminars Guidance for personal growth, self mastery, and alternative healing. Mt. Shasta, California. ",Alternative
1582708.txt,Asokananda The Sunshine Network Institute offers training programs in New Zealand. ,Alternative
1581345.txt,"Healing Energy Alison Grant practices energy healing in Paddington, Sydney. ",Alternative
1580508.txt,"Littlefield Cottage Healing Arts Day Spa Acupuncture and Traditional Chinese Medicine, therapeutic massage, myofascial release. Spa body treatments. Dahlonega, Georgia. ",Alternative
1581711.txt,The New German Medicine Describes the connection between psyche and disease in articles and book excerpts. ,Alternative
1583059.txt,"Non Toxic Living Offers tips and advice for living a natural, energy efficient and nontoxic lifestyle. ",Alternative
1582764.txt,Discovery Health: Meditation An article by Bobbie Lieberman about starting with Meditation. ,Alternative
1581585.txt,"Friedli's Enterprises Georges-Louis Friedli, PgDip., MSc., PhD. Medical Herbalist from Germantown, Maryland. Includes information about services offered, herbs, and his research. ",Alternative
1581952.txt,"Texas Institute for Homeopathy Offers courses in classical and therapeutic homeopathy. Find information about TIH, seminars, tuition and fees, and a class schedule. San Antonio, Texas. ",Alternative
1582313.txt,"The Skeptic's Dictionary - Iridology Overview of history, with skeptical analysis. ",Alternative
1580328.txt,A Skeptical ConsumerÃ¢ÂÂs Look at Chiropractic Claims: Flimflam in Florida? The Committee for Skeptical Enquiry presents the results of a study into the claims and methods of practitioners in Florida. ,Alternative
1583253.txt,"Mt Shasta Reflexology Sessions in Northern California and Southern Oregon. Provides information on theory of this complementary modality, practitioner profile and client testimonials. ",Alternative
1581105.txt,"Spiritual Human Yoga - Holland Courses in Human and Universal Energy developed by Vietnamese Master Luong Minh Dang. Multilingual site. World headquarters in Saint Louis, Missouri. ",Alternative
1581605.txt,"PDR Health: Dandelion Uses, indications, side effects, and dosage. ",Alternative
1581468.txt,"Wholistic Health Solutions Learn what the experts say about colon cleansing. Order the BIB Kit, a portable health kit to safely cleanse your colon through bowel irrigation in the comfort and privacy of your home. ",Alternative
1582499.txt,Alexandria School of Scientific Theraputics Indiana program offering course work in Swedish Massage and Pfrimmer Deep Muscle Therapy. ,Alternative
1580717.txt,"Life In Motion Coaching Psychotherapist and personal fitness trainer Jana Beutler Holland helps with lifestyle and wellness, through personal, online and telephone consultations. Based in Tucson. ",Alternative
1580829.txt,"Brown &amp; Steinmann Academic, professional, business and personal life coaching. Also offering teleclasses, group workshops, and newsletter. (East Syracuse) ",Alternative
1579818.txt,"International Academy of Medical Acupuncture Offers seminars in acupuncture for physicians and medical professionals. Carefree, Arizona. ",Alternative
1582379.txt,Canadian Council of Massotherapeutic Examiners CCME offers details about the education and examination requirements for massage therapists in Canada. ,Alternative
1582475.txt,"Massage Therapy Institute of Colorado Located in Denver and offering courses for US and international students, with program details, faculty profiles, and application forms. ",Alternative
1579703.txt,Healthy Lifestyles The practice of Lorraine G. Smith located in Issaquah. Descriptions of acupuncture and herbal treatment methods and contact information. ,Alternative
1582778.txt,"Institute for Applied Meditation Offers online instruction, workshops and retreats in heart-centered meditation. Includes articles on the technique and its effects on achievements, relationships, and health. ",Alternative
1581720.txt,"Canadian Neuro-Optic Research Institute Iridological research and development, Iridology FAQ, Seminars and course information ",Alternative
1580516.txt,Healing Junction Alternative medical clinic in Chicago founded by Kirk Moulton. ,Alternative
1580533.txt,Soul Centered Healing Offers a variety of alternative health care modalities. Great Barrington. ,Alternative
1579607.txt,"Health Wise Acupuncture Michael Pope offers acupuncture, herbal medicine, and nutrition services. Medford, Oregon. ",Alternative
1582933.txt,"Dr. Lisa Miller, N.D. Doctor practicing in Marin County, CA. Offering hormone balancing, nutritional counseling, metabolic detoxification, botanical medicine, orthomolecular medicine, hydrotherapy, physical therapy, craniosacral therapy, and life coaching. ",Alternative
1579268.txt,"Jin Shin Do Foundation for Bodymind Acupressure Links to authorized teachers and practitioners. Articles, catalog, classes. Royal Oaks, California. ",Alternative
1580745.txt,"Creating At Will Laurie Sheppard, a certified life coach that will guide you to find and clarify your personal objectives. California. ",Alternative
1582440.txt,"California College of Massage and Bodywork Program and class information as well as philosophy, policies, locations and contact information in Los Angeles Area (Culver City). ",Alternative
1580359.txt,Tennessee Chiropractic Association Promotes the chiropractic profession in the state of Tennessee. ,Alternative
1581177.txt,"Archangel Michael Healings Offering spiritual counselling by phone from Sedona, Arizona. ",Alternative
1580904.txt,"Soulwork Resources and articles for coaches and trainers in using effective soul-based coaching for a wide variety of mental, emotional, physical and relationship challenges. Specializes in relationship coaching and have offices in Canada and Europe. ",Alternative
1582323.txt,"Biomagnetic Therapy Association Application, news, and case studies. ",Alternative
1582661.txt,"Awarebody Practitioner in Charlottesville and Afton Virginia. Includes description of the subject, practitioner profile, frequently asked questions, contact details, and related services. ",Alternative
1581004.txt,Rays of Color Explains how specific colors can help heal and restore well being. ,Alternative
1583522.txt,"Power Tools Offers Usui Reiki and Johrei treatments, including Reiju and other original Usui techniques. Biographical information and detailed information about Reiki and Johrei listed. ",Alternative
1582720.txt,"Lotus Palm School of Thai Yoga Massage Provides training courses and certification for massage practitioners along with a large selection of healing books, music and accessories. ",Alternative
1581633.txt,"Kombucha Brewing Guide Describes how to make kombucha tea, what mold looks like, as well as dos and don'ts of kombucha brewing. ",Alternative
1581971.txt,Homeopathic Nurses Association Find details about association's membership along with general articles on homeopathy. ,Alternative
1582961.txt,"Living in Health Ellen Potthoff, D.C., N.D., a Chiropractor and Physician practicing in Martinez, CA. ",Alternative
1580033.txt,The Body Project Lessons in San Francisco and Berkeley with Certified Instructor Elyse Shafarman. ,Alternative
1580734.txt,"Totalifecoach.com Personal and professional coaching, team development programs, and life enhancement workshops via phone or in person. Includes online quizzes and suggested reading list. (San Diego) ",Alternative
1582805.txt,The Transformation Lessons Information on movement system focused on emotional and spiritual change developed by Robert Raleigh. ,Alternative
1583106.txt,"QuackWatch Nonprofit corporation whose purpose is to combat health-related frauds, myths, fads, and fallacies. Information on quackery, questionable therapies and products. ",Alternative
